Bien	ADVgen	bien
au	PRE.DETdef	a
convent	NOMcom	couvent
de	PRE	de
Bonesperance	NOMpro	Bonne-Espérance
,	PONfbl	,
si	ADVgen	si
com	CONsub	come
de	PRE	de
.xxvi	PROcar	vingt-six
.	PONfrt	.

les	DETdef	le
.v	PROcar	cinq
.	PONfrt	.

de	PRE	de
quant	CONsub	cant
il	PROper	il
ist	VERcjg	issir
des	PRE.DETdef	de.le
communs	ADJqua	commun
bos	NOMcom	bois
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
s'	CONsub	se
il	PROimp	il
avenoit	VERcjg	advenir
ke	CONsub	que
cil	PROdem	cel
vosissent	VERcjg	vouloir
ce	DETdem	ce
bos	NOMcom	bois
sarteirne	NOMcom	sartaire
metre	VERinf	metre
a	PRE	a
terre	NOMcom	terre
,	PONfbl	,
faire	VERinf	faire
le	PROper	il
puent	VERcjg	pouvoir
sens	PRE	sans
calenge	NOMcom	challenge
,	PONfbl	,
si	ADVgen	si
com	CONsub	come
le	DETdef	le
lor	PROpos	lor
,	PONfbl	,
as	PRE.DETdef	à.le
usages	NOMcom	usage
et	CONcoo	et
as	PRE.DETdef	à.le
coustumes	NOMcom	coutume
et	CONcoo	et
a	PRE	a
le	DETdef	le
loi	NOMcom	loi
de	PRE	de
Hainau	NOMpro	Haunaut
et	CONcoo	et
li	DETdef	le
home	NOMcom	ome
ki	PROrel	qui
dit	VERppe	dire
sunt	VERcjg	être
,	PONfbl	,
d'	PRE	de
enki	ADVgen	enqui
en	PRE	en
avant	ADVgen	avant
aprés	PRE	après
le	DETdef	le
sartage	NOMcom	sartage
,	PONfbl	,
quitte	ADJqua	quitte
doient	VERcjg	devoir
estre	VERinf	estre
de	PRE	de
cel	DETdem	cil
selvage	NOMcom	servage
tant	ADVgen	tant
com	CONsub	come
a	PRE	a
le	DETdef	le
partie	NOMcom	partie
de	PRE	de
le	DETdef	le
glise	NOMcom	église
ki	PROrel	qui
dite	VERppe	dire
est	VERcjg	estre
.	PONfrt	.

Ne	CONcoo	ne
,	PONfbl	,
aprés	PRE	après
ce	DETdem	ce
sartage	NOMcom	sartage
,	PONfbl	,
jo	PROper	je
ne	CONcoo	ne
mi	DETpos	mon
oir	NOMcom	hoir
ne	CONcoo	ne
mi	DETpos	mon
home	NOMcom	ome
ne	CONcoo	ne
usage	NOMcom	usage
ne	CONcoo	ne
autre	DETind	autre
droiture	NOMcom	droiture
reclameir	VERinf	réclamer
n'	ADVneg	ne
i	PROadv	i
poons	VERcjg	pouvoir
et	CONcoo	et
faire	VERinf	faire
le	PROper	il
doit	VERcjg	devoir
tenir	VERinf	tenir
li	DETdef	le
sires	NOMcom	seignor
de	PRE	de
Riuant	NOMpro	Rianwez
Wes	NOMpro	WE<unk>
en	PRE	en
pais	NOMcom	paix
et	CONcoo	et
quittement	ADVgen	quittement
le	DETdef	le
glise	NOMcom	église
ki	PROrel	qui
dite	VERppe	dire
est	VERcjg	estre
de	PRE	de
tous	DETind	tous
ses	DETpos	son
homes	NOMcom	homme
et	CONcoo	et
de	PRE	de
tous	DETind	tous
ses	DETpos	son
hostes	NOMcom	hôte
et	CONcoo	et
de	PRE	de
tous	DETind	tous
chiaus	PROdem	celui
que	PROrel	que
li	DETdef	le
glise	NOMcom	église
li	PROper	il
a	VERcjg	avoir
enscangiés	VERppe	échanger
par	PRE	par
ceste	DETdem	cest
pais	NOMcom	paix
,	PONfbl	,
ki	PROrel	qui
sunt	VERcjg	être
et	CONcoo	et
ki	PROrel	qui
seront	VERcjg	estre
si	ADVgen	si
justiçable	ADJqua	justiciable
,	PONfbl	,
sauf	PRE	sauf
cho	PROdem	ce
que	CONsub	que
,	PONfbl	,
par	PRE	par
cho	PROdem	ce
,	PONfbl	,
ne	CONcoo	ne
ne	ADVneg	ne
poons	VERcjg	pouvoir
ne	CONcoo	ne
ne	ADVneg	ne
devons	VERcjg	devoir
demander	VERinf	demander
,	PONfbl	,
ne	CONcoo	ne
nos	PROper	nos
ne	CONcoo	ne
li	DETdef	le
signeur	NOMcom	seigneur
de	PRE	de
Riuant	NOMpro	Rianwez
Wes	NOMpro	WE<unk>
ki	PROrel	qui
aprés	PRE	après
nos	PROper	nos
venront	VERcjg	venir
,	PONfbl	,
ne	CONcoo	ne
signerie	NOMcom	seigneurie
ne	CONcoo	ne
justige	NOMcom	justice
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
se	CONsub	se
jo	PROper	je
et	CONcoo	et
mi	DETpos	mon
oir	NOMcom	hoir
ne	ADVneg	ne
le	PROper	il
faisoient	VERcjg	faire
si	ADVgen	si
com	CONsub	come
dit	VERppe	dire
est	VERcjg	estre
,	PONfbl	,
li	DETdef	le
sires	NOMcom	seignor
de	PRE	de
Hainau	NOMpro	Haunaut
le	PROper	il
doit	VERcjg	devoir
faire	VERinf	faire
tenir	VERinf	tenir
le	DETdef	le
glise	NOMcom	église
devant	ADVgen	devant
dite	VERppe	dire
en	PRE	en
bone	ADJqua	bon
pais	NOMcom	paix
,	PONfbl	,
si	ADVgen	si
com	CONsub	come
dit	VERppe	dire
est	VERcjg	estre
,	PONfbl	,
et	CONcoo	et
de	PRE	de
mi	PROper	moi
et	CONcoo	et
de	PRE	de
mes	DETpos	mon
ostes	NOMcom	oste
et	CONcoo	et
de	PRE	de
mes	DETpos	mon
homes	NOMcom	homme
.	PONfrt	.

Et	CONcoo	et
se	PROper	soi
puent	VERcjg	pouvoir
ens	ADVgen	ens
en	PRE	en
lor	DETpos	lor
partie	NOMcom	partie
de	PRE	de
ce	DETdem	ce
bos	NOMcom	bois
metre	VERinf	metre
lor	DETpos	lor
propre	ADJqua	propre
garde	NOMcom	garde
et	CONcoo	et
avoir	VERinf	avoir
le	DETdef	le
forfait	NOMcom	forfait
de	PRE	de
lor	DETpos	lor
bos	NOMcom	bois
et	CONcoo	et
as	PRE.DETdef	à.le
rentes	NOMcom	rente
rechoivre	VERinf	recevoir
ki	PROrel	qui
issent	VERcjg	issir
de	PRE	de
ce	DETdem	ce
bos	NOMcom	bois
a	PRE	a
jor	NOMcom	jor
c'	PROrel	que
om	PROind	on
paier	VERinf	payer
les	PROper	il
devera	VERcjg	devoir
,	PONfbl	,
si	ADVgen	si
com	CONsub	come
de	PRE	de
.xxvi	PROcar	vingt-six
.	PONfrt	.

les	DETdef	le
.v	PROcar	cinq
.	PONfrt	.

que	PROrel	que
li	DETdef	le
glise	NOMcom	église
i	PROadv	i
doit	VERcjg	devoir
avoir	VERinf	avoir
,	PONfbl	,
et	CONcoo	et
a	PRE	a
l'	DETdef	le
avenant	NOMcom	avenir
des	PRE.DETdef	de.le
amendes	NOMcom	amende
se	CONsub	se
eles	PROper	il
i	PROadv	i
eskeoent	VERcjg	échoir
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
s'	CONsub	se
il	PROimp	il
avenoit	VERcjg	advenir
que	CONsub	que
il	PROper	il
en	PRE	en
cel	DETdem	cil
liu	NOMcom	lieu
voisissent	VERcjg	vouloir
faire	VERinf	faire
ne	CONcoo	ne
cort	NOMcom	cort
ne	CONcoo	ne
maison	NOMcom	maison
,	PONfbl	,
faire	VERinf	faire
le	PROper	il
poroent	VERcjg	pouvoir
quittement	ADVgen	quittement
si	ADVgen	si
com	CONsub	come
sor	PRE	sor
lor	DETpos	lor
franc	ADJqua	franc
aluet	NOMcom	alleu
et	CONcoo	et
metre	VERinf	metre
lor	DETpos	lor
freres	NOMcom	frère
u	CONcoo	ou
lor	DETpos	lor
mainies	NOMcom	maisnie
,	PONfbl	,
gent	NOMcom	gent
del	PRE.DETdef	de
siecle	NOMcom	siècle
si	ADVgen	si
com	CONsub	come
accensiseurs	NOMcom	accensisseur
u	CONcoo	ou
moituiers	NOMcom	métayer
.	PONfrt	.

Ne	CONcoo	ne
en	PRE	en
cele	DETdem	cil
cort	NOMcom	cort
ne	CONcoo	ne
en	PRE	en
cele	DETdem	cil
maison	NOMcom	maison
ne	CONcoo	ne
en	PRE	en
tous	DETind	tous
les	DETdef	le
lius	NOMcom	lieu
de	PRE	de
ceste	DETdem	cest
parchon	NOMcom	parçon
ki	PROrel	qui
dite	VERppe	dire
est	VERcjg	estre
,	PONfbl	,
se	CONsub	se
forfais	NOMcom	forfait
i	PROadv	i
avenoit	VERcjg	advenir
,	PONfbl	,
il	PROper	il
le	PROper	il
poroent	VERcjg	pouvoir
justicier	VERinf	justicier
et	CONcoo	et
deveroent	VERcjg	devoir
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
se	CONsub	se
volentés	NOMcom	volonté
ne	CONcoo	ne
consaus	NOMcom	conseil
lor	PROper	il
prendoit	VERcjg	prendre
ke	CONsub	que
il	PROper	il
segnor	NOMcom	seigneur
terrien	ADJqua	terrien
vosissent	VERcjg	vouloir
apeler	VERinf	apeler
a	PRE	a
cho	PROdem	ce
justicier	VERinf	justicier
,	PONfbl	,
autre	PROind	autre
n'	ADVneg	ne
i	PROadv	i
poroent	VERcjg	pouvoir
apeler	VERinf	apeler
que	CONsub	que
le	DETdef	le
segnor	NOMcom	seigneur
de	PRE	de
Hainau	NOMpro	Haunaut
u	CONcoo	ou
moi	PROper	je
u	CONcoo	ou
mon	DETpos	mon
oir	NOMcom	hoir
et	CONcoo	et
,	PONfbl	,
lequeil	PROrel	lequel
qu'	PROrel	que
il	PROper	il
i	PROadv	i
apelaissent	VERcjg	appeler
,	PONfbl	,
por	PRE	por
cho	PROdem	ce
ne	ADVneg	ne
seroient	VERcjg	estre
il	PROper	il
mie	ADVneg	mie
tenu	VERppe	tenir
de	PRE	de
rapeleir	VERinf	rappeler
ne	CONcoo	ne
l'	DETdef	le
un	PROind	un
ne	CONcoo	ne
l'	DETdef	le
autre	PROind	autre
autre	DETind	autre
fois	NOMcom	fois
por	PRE	por
cho	PROdem	ce
justicier	VERinf	justicier
,	PONfbl	,
s'	CONsub	se
il	PROper	il
ne	ADVneg	ne
voloient	VERcjg	voloir
.	PONfrt	.

Et	CONcoo	et
si	ADVgen	si
volons	VERcjg	vouloir
c'	CONsub	que
on	PROind	on
sace	VERcjg	savoir
que	CONsub	que
por	PRE	por
le	DETdef	le
justice	NOMcom	justice
de	PRE	de
ce	DETdem	ce
bos	NOMcom	bois
dunt	PROrel	dont
jo	PROper	je
me	PROper	je
delais	VERcjg	délaisser
et	CONcoo	et
por	PRE	por
quatorze	DETcar	quatorze
boniere	NOMcom	bonnière
de	PRE	de
terre	NOMcom	terre
et	CONcoo	et
por	PRE	por
un	DETndf	un
bonier	NOMcom	bonnier
de	PRE	de
terre	NOMcom	terre
ke	PROrel	que
mes	DETpos	mon
peres	NOMcom	père
lor	PROper	il
laissa	VERcjg	laisser
por	PRE	por
mon	DETpos	mon
otroi	NOMcom	otroi
en	PRE	en
ausmone	NOMcom	aumône
,	PONfbl	,
ki	PROrel	qui
tient	VERcjg	tenir
a	PRE	a
ces	DETdem	ce
quatorze	ADJcar	quatorze
boniers	NOMcom	bonnier
que	PROrel	que
jo	PROper	je
lor	PROper	il
ai	VERcjg	avoir
doneit	VERppe	donner
tenant	VERppa	tenir
a	PRE	a
ce	DETdem	ce
bos	NOMcom	bois
,	PONfbl	,
par	PRE	par
dit	VERppe	dire
de	PRE	de
preudomes	NOMcom	prudhomme
en	PRE	en
cui	PROrel	que
nos	PROper	nos
no	ADVneg	ne
mesimes	VERcjg	mettre
,	PONfbl	,
si	ADVgen	si
com	CONsub	come
mon	DETpos	mon
segnor	NOMcom	seigneur
Oston	NOMpro	Ostes
de	PRE	de
Montegni	NOMpro	Montegny
,	PONfbl	,
mon	DETpos	mon
segnor	NOMcom	seigneur
Williame	NOMpro	Guillaume
de	PRE	de
Rovroit	NOMpro	Rouveroy
et	CONcoo	et
frere	NOMcom	frère
Robert	NOMpro	Robert
,	PONfbl	,
le	DETdef	le
provost	NOMcom	prévôt
de	PRE	de
Bonesperance	NOMpro	Bonne-Espérance
,	PONfbl	,
m'	PROper	je
ont	VERcjg	avoir
il	PROper	il
rendu	VERppe	rendre
tous	DETind	tous
lors	DETpos	leur
masuiers	NOMcom	masuyer
et	CONcoo	et
tous	DETind	tous
lor	DETpos	lor
ostes	NOMcom	oste
et	CONcoo	et
totes	DETind	tot
les	DETdef	le
rentes	NOMcom	rente
et	CONcoo	et
totes	DETind	tot
les	DETdef	le
droitures	NOMcom	droiture
que	PROrel	que
cil	PROdem	cel
masuier	NOMcom	masuyer
et	CONcoo	et
cil	DETdem	cil
oste	NOMcom	oste
lor	PROper	il
devoent	VERcjg	devoir
que	PROrel	que
il	PROper	il
avoent	VERcjg	avoir
de	PRE	de
par	PRE	par
Saint	ADJqua	saint
Foyllien	NOMpro	Feuillien
,	PONfbl	,
sauf	PRE	sauf
cho	PROdem	ce
que	CONsub	que
il	PROper	il
retienent	VERcjg	retenir
tous	DETind	tous
lor	DETpos	lor
endemenesen	ADJqua	endémenes
terres	NOMcom	terre
,	PONfbl	,
en	PRE	en
bos	NOMcom	bois
,	PONfbl	,
en	PRE	en
preis	NOMcom	pré
et	CONcoo	et
les	DETdef	le
rentes	NOMcom	rente
de	PRE	de
tous	DETind	tous
les	DETdef	le
bos	NOMcom	bois
communs	ADJqua	commun
,	PONfbl	,
si	ADVgen	si
com	CONsub	come
de	PRE	de
vingt	DETcar	vingt
six	PROcar	six
les	DETdef	le
.v	PROcar	cinq
.	PONfrt	.

en	PRE	en
totes	DETind	tot
choses	NOMcom	chose
ki	PROrel	qui
issent	VERcjg	issir
de	PRE	de
ce	DETdem	ce
bos	NOMcom	bois
,	PONfbl	,
ki	PROrel	qui
muevent	VERcjg	movoir
del	PRE.DETdef	de
aluet	NOMcom	alleu
Saint	ADJqua	saint
Foyllien	NOMpro	Feuillien
,	PONfbl	,
si	ADVgen	si
com	CONsub	come
dit	VERppe	dire
est	VERcjg	estre
devant	ADVgen	devant
.	PONfrt	.

Et	CONcoo	et
cho	PROdem	ce
me	PROper	je
doient	VERcjg	devoir
il	PROper	il
warandir	VERinf	garantir
de	PRE	de
chiaus	PROdem	celui
de	PRE	de
Saint	ADJqua	saint
Foyllien	NOMpro	Feuillien
de	PRE	de
Fosses	NOMpro	Fosse
jusqu'	PRE	jusque
a	PRE	a
droit	NOMcom	droit
.	PONfrt	.

Actum	ETR	ago
anno	ETR	annus
Domini	ETR	dominus
.M	ETR	meille
CC	DETcar	cent
XXXIX	DETcar	trente-et-un
.	ETR	no_lem
,	PONfbl	,
mense	ETR	mensis
julio	ETR	julius
.	PONfrt	.

Sacent	VERcjg	savoir
tout	DETind	tout
cil	PROdem	cel
qui	PROrel	que
cest	DETdem	cest
escrit	NOMcom	écrit
verunt	VERcjg	voir
que	CONsub	que
nos	PROper	nos
,	PONfbl	,
li	DETdef	le
eglise	NOMcom	église
Sainte	ADJqua	saint
Waudrut	NOMpro	Waudru
de	PRE	de
Mons	NOMpro	Mons
,	PONfbl	,
je	PROper	je
,	PONfbl	,
Thumas	NOMpro	Thomas
,	PONfbl	,
cuens	NOMcom	conte
de	PRE	de
Flandres	NOMpro	Flandres
et	CONcoo	et
de	PRE	de
Hainau	NOMpro	Haunaut
,	PONfbl	,
et	CONcoo	et
je	PROper	je
,	PONfbl	,
Jehane	NOMpro	Jeanne
,	PONfbl	,
se	DETpos	son
feme	NOMcom	femme
,	PONfbl	,
contesse	NOMcom	comtesse
,	PONfbl	,
et	CONcoo	et
je	PROper	je
,	PONfbl	,
Lioniés	NOMpro	Lionnet
,	PONfbl	,
castelains	NOMcom	châtelain
de	PRE	de
Brossele	NOMpro	Bruxelles
,	PONfbl	,
avons	VERcjg	avoir
ordené	VERppe	ordonner
par	PRE	par
no	DETpos	notre
comun	ADJqua	commun
assens	NOMcom	assens
que	CONsub	que
tous	DETind	tous
li	DETdef	le
bos	NOMcom	bois
de	PRE	de
Hal	NOMpro	Hal
,	PONfbl	,
wastines	NOMcom	gâtine
,	PONfbl	,
raspailles	NOMcom	rapaille
,	PONfbl	,
bruieres	NOMcom	bruyère
et	CONcoo	et
toutes	DETind	tous
si	ADVgen	si
faites	VERcjg	faire
choses	NOMcom	chose
qui	PROrel	que
pertienent	VERcjg	partenir
al	PRE.DETdef	à.le
bos	NOMcom	bois
sunt	VERcjg	être
et	CONcoo	et
demeurent	VERcjg	demeurer
comunement	ADVgen	communément
a	PRE	a
nos	PROper	nos
trois	PROcar	trois
en	PRE	en
tel	DETind	tel
maniere	NOMcom	manière
que	CONsub	que
li	DETdef	le
tresfons	NOMcom	tréfonds
ne	CONcoo	ne
li	DETdef	le
bos	NOMcom	bois
ne	ADVneg	ne
puet	VERcjg	pöoir
estre	VERinf	estre
partis	VERppe	partir
et	CONcoo	et
chascuns	PROind	chascun
a	PRE	a
le	DETdef	le
tierce	ADJord	tiers
part	NOMcom	part
en	PRE	en
tous	DETind	tous
les	DETdef	le
preus	NOMcom	preu
qui	PROrel	que
en	PROadv	en
venrunt	VERcjg	venir
,	PONfbl	,
soit	CONcoo	soit
par	PRE	par
pans	NOMcom	pan
u	CONcoo	ou
par	PRE	par
lois	NOMcom	loi
u	CONcoo	ou
par	PRE	par
amendes	NOMcom	amende
u	CONcoo	ou
par	PRE	par
trués	NOMcom	treü
u	CONcoo	ou
par	PRE	par
services	NOMcom	service
u	CONcoo	ou
par	PRE	par
forfais	NOMcom	forfait
u	CONcoo	ou
en	PRE	en
altre	DETind	autre
maniere	NOMcom	manière
coment	ADVgen	comment
qu'	CONsub	que
il	PROper	il
viegnent	VERcjg	venir
;	PONfbl	;
ne	CONcoo	ne
je	PROper	je
,	PONfbl	,
Thumas	NOMpro	Thomas
,	PONfbl	,
cuens	NOMcom	conte
,	PONfbl	,
ne	CONcoo	ne
je	PROper	je
,	PONfbl	,
Jehane	NOMpro	Jeanne
,	PONfbl	,
se	DETpos	son
feme	NOMcom	femme
,	PONfbl	,
contesse	NOMcom	comtesse
,	PONfbl	,
ne	CONcoo	ne
cil	PROdem	cel
qui	PROrel	que
aprés	PRE	après
nos	PROper	nos
iert	VERcjg	estre
cuens	NOMcom	conte
de	PRE	de
Hainau	NOMpro	Haunaut
,	PONfbl	,
ne	CONcoo	ne
je	PROper	je
,	PONfbl	,
Lionés	NOMpro	Lionnet
,	PONfbl	,
castelains	NOMcom	châtelain
de	PRE	de
Brossele	NOMpro	Bruxelles
,	PONfbl	,
ne	CONcoo	ne
cil	PROdem	cel
qui	PROrel	que
aprés	PRE	après
moi	PROper	je
iert	VERcjg	estre
castelains	NOMcom	châtelain
ne	ADVneg	ne
poons	VERcjg	pouvoir
metre	VERinf	metre
en	PRE	en
altre	DETind	autre
main	NOMcom	main
,	PONfbl	,
ne	CONcoo	ne
par	PRE	par
fief	NOMcom	fief
ne	CONcoo	ne
par	PRE	par
hiretage	NOMcom	héritage
ne	CONcoo	ne
par	PRE	par
don	NOMcom	don
ne	CONcoo	ne
par	PRE	par
vendage	NOMcom	vendage
,	PONfbl	,
ce	PROdem	ce
que	PROrel	que
nos	PROper	nos
avons	VERcjg	avoir
el	PRE.DETdef	en
devant	ADVgen	devant
dit	VERppe	dire
bos	NOMcom	bois
,	PONfbl	,
ne	CONcoo	ne
par	PRE	par
nule	DETind	nul
altre	ADJind	autre
maniere	NOMcom	manière
,	PONfbl	,
que	CONsub	que
cil	PROdem	cel
qui	PROrel	que
cuens	NOMcom	conte
iert	VERcjg	estre
de	PRE	de
Hainau	NOMpro	Haunaut
et	CONcoo	et
cil	PROdem	cel
qui	PROrel	que
castelains	NOMcom	châtelain
iert	VERcjg	estre
de	PRE	de
Brossele	NOMpro	Bruxelles
ne	ADVneg	ne
soient	VERcjg	estre
tous	DETind	tous
jors	NOMcom	jour
tenant	VERppa	tenir
comunement	ADVgen	communément
avuec	PRE	avuec
l'	DETdef	le
eglise	NOMcom	église
,	PONfbl	,
chascuns	PROind	chascun
a	PRE	a
tierce	ADJord	tiers
part	NOMcom	part
prendant	VERppa	prendre
de	PRE	de
tous	DETind	tous
les	DETdef	le
preus	NOMcom	preu
qui	PROrel	que
venrunt	VERcjg	venir
del	PRE.DETdef	de
devant	ADVgen	devant
dit	VERppe	dire
bos	NOMcom	bois
,	PONfbl	,
wastines	NOMcom	gâtine
u	CONcoo	ou
bruieres	NOMcom	bruyère
u	CONcoo	ou
raspailles	NOMcom	rapaille
ensi	ADVgen	ainsi
come	CONsub	come
devant	ADVgen	devant
est	VERcjg	estre
nomé	VERppe	nommer
.	PONfrt	.

Et	CONcoo	et
s'	CONsub	se
il	PROimp	il
avenoit	VERcjg	advenir
qu'	CONsub	que
alcuns	PROind	aucun
reclamast	VERcjg	reclamer
a	PRE	a
ce	DETdem	ce
bos	NOMcom	bois
et	CONcoo	et
il	PROper	il
i	PROadv	i
conqueroit	VERcjg	conquérir
alcune	DETind	aucun
chose	NOMcom	chose
u	CONcoo	ou
par	PRE	par
assente	NOMcom	assente
u	CONcoo	ou
par	PRE	par
loi	NOMcom	loi
,	PONfbl	,
che	PROdem	ce
qu'	PROrel	que
il	PROper	il
conquerroit	VERcjg	conquérir
va	VERcjg	aler
sor	PRE	sor
le	DETdef	le
comun	NOMcom	commun
des	PRE.DETdef	de.le
trois	ADJcar	trois
signeurs	NOMcom	seigneur
devant	ADVgen	devant
dis	VERppe	dire
et	CONcoo	et
ce	PROdem	ce
ne	ADVneg	ne
puet	VERcjg	pöoir
raquerre	VERinf	racquérir
nus	PROind	nul
des	PRE.DETdef	de.le
trois	ADJcar	trois
signeurs	NOMcom	seigneur
que	PROrel	que
tantost	ADVgen	tantôt
ne	ADVneg	ne
resoit	VERcjg	restre
comun	ADJqua	commun
a	PRE	a
tous	DETind	tous
trois	PROcar	trois
,	PONfbl	,
chascun	PROind	chascun
tierce	ADJord	tiers
part	NOMcom	part
paiant	VERppa	payer
del	PRE.DETdef	de
racat	NOMcom	rachat
raisnavle	ADJqua	raisnavle
et	CONcoo	et
fait	VERppe	faire
a	PRE	a
bone	ADJqua	bon
foit	NOMcom	foi
et	CONcoo	et
chascun	PROind	chascun
tierce	ADJord	tiers
part	NOMcom	part
preus	ADJqua	pro
prendant	VERppa	prendre
.	PONfrt	.

Encor	ADVgen	encore
,	PONfbl	,
ne	CONcoo	ne
nos	PROper	nos
,	PONfbl	,
li	DETdef	le
eglise	NOMcom	église
,	PONfbl	,
ne	CONcoo	ne
je	PROper	je
,	PONfbl	,
li	DETdef	le
cuens	NOMcom	conte
,	PONfbl	,
ne	CONcoo	ne
je	PROper	je
,	PONfbl	,
li	DETdef	le
contesse	NOMcom	comtesse
,	PONfbl	,
ne	CONcoo	ne
cil	PROdem	cel
qui	PROrel	que
aprés	PRE	après
nos	PROper	nos
iert	VERcjg	estre
cuens	NOMcom	conte
,	PONfbl	,
ne	CONcoo	ne
je	PROper	je
,	PONfbl	,
li	DETdef	le
castelains	NOMcom	châtelain
,	PONfbl	,
ne	CONcoo	ne
cil	PROdem	cel
qui	PROrel	que
aprés	PRE	après
moi	PROper	je
iert	VERcjg	estre
castelains	NOMcom	châtelain
,	PONfbl	,
sens	PRE	sans
le	DETdef	le
comun	ADJqua	commun
assens	NOMcom	assens
de	PRE	de
nos	PROper	nos
trois	ADJcar	trois
,	PONfbl	,
parceniers	NOMcom	parçonnier
,	PONfbl	,
ne	ADVneg	ne
poons	VERcjg	pouvoir
faire	VERinf	faire
vile	NOMcom	vile
ne	CONcoo	ne
moulin	NOMcom	moulin
ne	CONcoo	ne
vivier	NOMcom	vivier
ne	CONcoo	ne
sartage	NOMcom	sartage
es	PRE.DETdef	en.le
lius	NOMcom	lieu
devant	ADVgen	devant
només	VERppe	nommer
ne	CONcoo	ne
chose	NOMcom	chose
qui	PROrel	que
soit	VERcjg	estre
a	PRE	a
grevance	NOMcom	grevance
as	PRE.DETdef	à.le
altres	ADJind	autre
parceniers	NOMcom	parçonnier
.	PONfrt	.

Et	CONcoo	et
s'	CONsub	se
il	PROimp	il
avient	VERcjg	avenir
par	PRE	par
le	DETdef	le
comun	ADJqua	commun
assens	NOMcom	assens
de	PRE	de
nos	PROper	nos
trois	ADJcar	trois
,	PONfbl	,
parceniers	NOMcom	parçonnier
,	PONfbl	,
que	CONsub	que
oste	NOMcom	oste
i	PROadv	i
viegnent	VERcjg	venir
manoir	VERinf	manoir
u	CONcoo	ou
on	PROind	on
i	PROadv	i
face	VERcjg	faire
vile	NOMcom	vile
u	CONcoo	ou
vivier	NOMcom	vivier
u	CONcoo	ou
moulin	NOMcom	moulin
u	CONcoo	ou
sartage	NOMcom	sartage
u	CONcoo	ou
on	PROind	on
i	PROadv	i
fuece	VERcjg	fouir
carbeniere	NOMcom	charbonnière
u	CONcoo	ou
miniere	NOMcom	minière
de	PRE	de
quel	DETrel	quel
metal	NOMcom	métal
que	PROrel	que
ce	PROdem	ce
soit	VERcjg	estre
u	CONcoo	ou
quarriere	NOMcom	carrière
por	PRE	por
traire	VERinf	traire
piere	NOMcom	pierre
,	PONfbl	,
tout	DETind	tout
li	DETdef	le
preut	NOMcom	preu
qui	PROrel	que
en	PROadv	en
venroient	VERcjg	venir
serunt	VERcjg	être
comunement	ADVgen	communément
a	PRE	a
nos	PROper	nos
trois	ADJcar	trois
,	PONfbl	,
parceniers	NOMcom	parçonnier
devant	ADVgen	devant
només	VERppe	nommer
,	PONfbl	,
chascun	PROind	chascun
a	PRE	a
tierce	ADJord	tiers
part	NOMcom	part
.	PONfrt	.

Et	CONcoo	et
s'	CONsub	se
il	PROimp	il
avient	VERcjg	avenir
chose	NOMcom	chose
que	CONsub	que
vile	NOMcom	vile
novele	ADJqua	novel
i	PROadv	i
soit	VERcjg	estre
faite	VERppe	faire
,	PONfbl	,
tout	DETind	tout
li	DETdef	le
preut	NOMcom	preu
qui	PROrel	que
envenroient	VERcjg	envenir
,	PONfbl	,
coment	ADVgen	comment
qu'	CONsub	que
il	PROper	il
venissent	VERcjg	venir
,	PONfbl	,
serunt	VERcjg	être
comun	ADJqua	commun
a	PRE	a
nos	PROper	nos
trois	ADJcar	trois
,	PONfbl	,
chascun	PROind	chascun
a	PRE	a
tierce	ADJord	tiers
part	NOMcom	part
.	PONfrt	.

Li	DETdef	le
warde	NOMcom	garde
del	PRE.DETdef	de
bos	NOMcom	bois
est	VERcjg	estre
comune	ADJqua	comun
et	CONcoo	et
chascuns	PROind	chascun
des	PRE.DETdef	de.le
trois	ADJcar	trois
parceniers	NOMcom	parçonnier
puet	VERcjg	pöoir
metre	VERinf	metre
forestier	NOMcom	forestier
et	CONcoo	et
chascuns	PROind	chascun
des	PRE.DETdef	de.le
trois	ADJcar	trois
forestiers	NOMcom	forestier
que	PROrel	que
li	DETdef	le
parcenier	NOMcom	parçonnier
meterunt	VERcjg	mettre
jurra	VERcjg	jurer
fealté	NOMcom	féauté
a	PRE	a
chascun	PROind	chascun
de	PRE	de
nos	PROper	nos
trois	ADJcar	trois
,	PONfbl	,
parceniers	NOMcom	parçonnier
.	PONfrt	.

Les	DETdef	le
pans	NOMcom	pan
,	PONfbl	,
on	PROind	on
les	PROper	il
doit	VERcjg	devoir
metre	VERinf	metre
en	PRE	en
alcun	DETind	aucun
liu	NOMcom	lieu
dedens	PRE	dedans
le	DETdef	le
vile	NOMcom	vile
de	PRE	de
Hal	NOMpro	Hal
nomet	VERppe	nommer
par	PRE	par
le	DETdef	le
comun	ADJqua	commun
assens	NOMcom	assens
des	PRE.DETdef	de.le
parceniers	NOMcom	parçonnier
por	PRE	por
warder	VERinf	garder
et	CONcoo	et
por	PRE	por
rendre	VERinf	rendre
a	PRE	a
chascun	DETind	chascun
sedroit	NOMcom	sedroit
.	PONfrt	.

Encor	ADVgen	encore
,	PONfbl	,
aprés	PRE	après
le	DETdef	le
premiere	ADJord	premier
taille	NOMcom	taille
